CollisionRate,Reachability,Usefulness,meanDelay,meanTxAirUtil,nrCollisions,nrSensed,nrReceived,usefulPackets,MODEM,MODEL,NR_NODES,INTERFERENCE_LEVEL,COLLISION_DUE_TO_INTERFERENCE,XSIZE,YSIZE,MINDIST,SIMTIME,PERIOD,PACKETLENGTH,nrMessages
10.623556581986143,100.0,32.55813953488372,7712.63529804435,6089.318399999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
5.967078189300412,99.38271604938271,36.425339366515836,11763.660778301653,10914.815999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
13.069544364508392,99.4949494949495,32.242225859247135,17628.99424446694,12867.993599999998,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
10.15801354401806,99.20634920634922,31.4070351758794,4956.930829261739,7582.924799999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
5.093378607809847,99.38271604938271,34.623655913978496,6640.335770345406,9536.1024,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
7.5892857142857135,94.94949494949495,33.691756272401435,7920.567588394633,12753.100799999998,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
10.998307952622675,100.0,29.087452471482887,7056.42404768494,8616.96,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
5.7591623036649215,88.27160493827161,30.49040511727079,10577.030672420466,8502.0672,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
6.7934782608695645,95.23809523809523,32.66787658802178,16798.019574610364,9650.9952,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
11.56289707750953,94.20289855072464,32.718120805369125,10399.989910357832,11948.8512,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
15.486725663716813,100.0,32.8125,6579.766701188523,6663.782399999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
13.354531001589825,100.0,32.44781783681214,10149.8847587257,10799.9232,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
2.9772329246935203,98.61111111111111,28.920570264765782,15665.415158505917,7812.710399999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
0.0,90.9090909090909,32.608695652173914,7222.439324228387,4940.390399999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
6.5522620904836195,100.0,29.895104895104897,7809.378456501004,10340.351999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
3.546099290780142,85.99033816425121,41.58878504672897,16019.832849591867,9880.780799999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
10.020876826722338,96.03174603174604,32.180851063829785,14303.711123731027,13327.564799999998,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
4.137931034482759,100.0,32.37410071942446,5296.561222742104,5514.854399999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
15.682656826568268,98.76543209876543,35.714285714285715,9103.106772058676,8042.495999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
3.039073806078148,94.73684210526315,32.33532934131736,15311.88523261436,8616.96,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
6.62739322533137,95.65217391304348,34.375,10064.139626467078,11833.9584,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
12.429378531073446,93.75,31.542056074766357,6908.6821697494925,9191.423999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
9.668508287292818,96.29629629629629,37.01067615658363,4627.423653727714,5055.2832,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
12.59124087591241,98.76543209876543,33.97027600849257,7090.448445712019,9076.5312,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
5.639097744360902,92.0,33.12,13343.108782783806,12178.636799999998,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
9.15593705293276,95.0,31.26142595978062,12223.320495852584,9765.887999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
5.228758169934641,100.0,36.42857142857142,6817.5021847028165,9076.5312,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
14.040114613180515,98.14814814814815,35.333333333333336,6166.464376643395,6319.103999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
4.1441441441441444,98.24561403508771,35.44303797468354,12251.419985205855,9076.5312,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
2.109181141439206,89.8989898989899,34.23076923076923,12790.17738409022,8502.0672,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
14.601769911504425,95.55555555555556,33.41968911917099,6123.454182239604,9421.209599999998,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
4.867256637168142,100.0,35.90425531914894,8464.173567846123,8042.495999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
9.606299212598426,96.46464646464646,37.67258382642998,14963.329210467096,12982.8864,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
3.382663847780127,100.0,28.26086956521739,5448.861579636294,6893.567999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
8.191653786707882,88.88888888888889,30.508474576271187,10448.730025095976,8616.96,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
5.46218487394958,98.55072463768117,28.854314002828858,20809.012674726106,13557.3504,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
7.471264367816093,100.0,32.0,7536.650296811721,7812.710399999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
8.823529411764707,99.34640522875817,30.64516129032258,7886.091394294062,9076.5312,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
2.1314387211367674,100.0,28.705440900562852,10761.661439945334,8157.388799999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
6.745182012847965,91.88034188034187,32.33082706766917,12818.418206641109,11374.3872,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
12.688821752265861,99.07407407407408,37.0242214532872,4484.908246064632,7008.460799999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
7.765151515151516,100.0,31.941544885177453,8615.64909503451,7927.6032,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
5.836575875486381,100.0,32.21052631578947,6237.078728565629,7927.6032,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
2.7510316368638237,99.4949494949495,33.27702702702703,11425.62720250542,9880.780799999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
16.2217659137577,99.20634920634922,35.816618911174785,15164.247026850277,7927.6032,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
14.88970588235294,100.0,31.690140845070424,8702.789656094057,9076.5312,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
10.301953818827709,87.22222222222223,34.96659242761693,11034.095552730703,11948.8512,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
13.181019332161686,91.9753086419753,38.303341902313626,4296.121045084389,7812.710399999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
2.107728337236534,99.20634920634922,32.05128205128205,11897.92251698292,8042.495999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
3.1192660550458715,100.0,30.83511777301927,5526.336078549232,7927.6032,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
8.280254777070063,98.0392156862745,31.315240083507305,6537.718463233569,9765.887999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
12.383177570093459,97.03703703703704,37.53581661891118,6657.291255249191,7353.1392,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
5.555555555555555,95.23809523809523,27.77777777777778,7199.705078544071,4021.2479999999996,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
11.372549019607844,99.34640522875817,33.6283185840708,8842.84158121326,9191.423999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
10.176991150442479,94.44444444444444,30.909090909090907,13528.845406748684,8961.6384,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
10.174717368961973,95.23809523809523,26.08695652173913,13360.452616869277,12867.993599999998,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
17.037037037037038,94.44444444444444,36.06060606060606,5114.354986316791,7468.031999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
3.0927835051546393,100.0,28.333333333333332,12509.05160247886,8502.0672,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
10.133333333333333,96.82539682539682,36.20178041543027,7723.888014766316,6089.318399999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
12.478920741989882,98.83040935672514,33.13725490196078,12940.643596794425,10914.815999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
6.025492468134415,93.58974358974359,33.95348837209302,10172.089967026192,10685.0304,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
8.90302066772655,94.44444444444444,33.479212253829324,5311.820115930048,6893.567999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
11.470588235294118,83.33333333333334,39.603960396039604,11304.293110752415,7468.031999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
1.3793103448275863,97.6608187134503,39.11007025761124,6878.61899553395,9076.5312,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
7.678883071553229,92.22222222222223,34.29752066115703,8727.275743869333,10225.4592,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
9.420289855072465,100.0,30.599999999999998,8943.150252501235,9191.423999999999,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
12.026359143327841,94.11764705882352,30.443974630021142,5851.743677036707,8272.281599999998,42,743,588,180,10,5,10,0.05,False,3000,3000,10,200000,100000,40,20
