CollisionRate,Reachability,Usefulness,meanDelay,meanTxAirUtil,nrCollisions,nrSensed,nrReceived,usefulPackets,MODEM,MODEL,NR_NODES,INTERFERENCE_LEVEL,COLLISION_DUE_TO_INTERFERENCE,XSIZE,YSIZE,MINDIST,SIMTIME,PERIOD,PACKETLENGTH,nrMessages
16.666666666666664,100.0,41.584158415841586,4192.905659978333,3446.7839999999997,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
4.716981132075472,100.0,35.64356435643564,4821.49150960223,4595.7119999999995,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
4.901960784313726,93.33333333333333,30.656934306569344,8718.244302185787,9519.689142857142,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
7.352941176470589,98.80952380952381,33.33333333333333,7569.602464328729,9847.954285714284,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
0.0,88.88888888888889,34.5945945945946,6588.345054905618,7550.098285714285,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
8.040201005025125,97.43589743589743,41.53005464480874,5015.272827104543,9027.291428571427,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
5.241935483870968,100.0,28.085106382978726,6525.235141461999,7878.363428571428,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
0.0,100.0,32.142857142857146,4461.39178655575,5744.639999999999,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
10.655737704918032,97.22222222222221,32.11009174311927,7973.341664184171,7550.098285714285,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
14.682539682539684,100.0,36.27906976744186,5535.759158716626,8534.893714285714,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
8.421052631578947,98.33333333333333,33.90804597701149,6666.783303933053,6893.567999999999,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
15.517241379310345,97.22222222222221,39.548022598870055,3486.99688135593,7878.363428571428,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
11.688311688311687,100.0,26.47058823529412,14517.61664612531,9683.821714285714,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
0.0,100.0,31.718061674008812,5223.024704337828,8206.628571428571,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
10.38961038961039,100.0,35.64356435643564,4360.337402336514,7550.098285714285,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
1.6129032258064515,90.74074074074075,43.75,5228.56747112315,5580.507428571428,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
6.0606060606060606,100.0,31.16883116883117,4570.808078522822,7550.098285714285,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
10.714285714285714,89.58333333333334,43.0,3267.7392473787804,3775.0491428571427,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
5.932203389830509,100.0,48.64864864864865,2347.1260218029047,3282.6514285714284,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
2.4691358024691357,97.91666666666666,41.409691629955944,6159.384565064084,9191.423999999999,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
5.263157894736842,93.93939393939394,43.05555555555556,6259.135575877723,6072.905142857142,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
6.9364161849710975,100.0,29.81366459627329,6164.017169859265,5580.507428571428,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
4.10958904109589,87.87878787878788,43.609022556390975,5602.480503634501,5416.374857142857,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
7.017543859649122,100.0,36.79245283018868,7133.581802700079,9191.423999999999,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
5.844155844155844,100.0,47.482014388489205,2698.140431654674,4103.314285714286,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
6.132075471698113,97.43589743589743,38.19095477386934,3685.4074132344094,7057.700571428571,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
4.0,100.0,38.57142857142858,3766.9473701908546,6072.905142857142,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
12.582781456953644,96.29629629629629,39.39393939393939,3966.8043977656216,5744.639999999999,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
4.098360655737705,100.0,35.8974358974359,5270.034209293025,3610.916571428571,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
1.5686274509803921,93.75,35.85657370517929,9043.7346883491,9355.556571428571,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
8.264462809917356,92.5925925925926,45.04504504504504,3477.5720651582637,5252.242285714286,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
0.0,100.0,32.78688524590164,5336.878749587117,5580.507428571428,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
7.650273224043716,96.96969696969697,37.8698224852071,4270.522726343931,8206.628571428571,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
0.0,100.0,31.858407079646017,10150.148148861523,7385.965714285713,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
6.584362139917696,100.0,31.718061674008812,5705.666851592996,7714.230857142857,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
2.027027027027027,92.85714285714286,33.76623376623377,7166.112813551799,7221.833142857142,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
14.85148514851485,100.0,34.61538461538461,4131.341182306052,6237.037714285713,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
0.0,100.0,50.0,2383.4036309788717,3282.6514285714284,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
0.0,100.0,32.06106870229007,7008.669169836422,8699.026285714284,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
10.725552050473187,91.66666666666666,36.666666666666664,8831.561361970907,9519.689142857142,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
0.0,100.0,37.735849056603776,4557.049247307749,6237.037714285713,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
2.083333333333333,98.88888888888889,35.45816733067729,5659.958079181456,8370.761142857142,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
4.661016949152542,100.0,34.66666666666667,5192.388658390417,8206.628571428571,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
2.5,93.33333333333333,37.83783783783784,6984.67864708486,7057.700571428571,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
10.3125,98.0392156862745,36.231884057971016,7194.899944801157,11489.279999999999,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
2.6755852842809364,100.0,33.33333333333333,5689.012825466741,8699.026285714284,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
3.225806451612903,87.5,46.666666666666664,6746.498125167972,4759.844571428571,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
0.0,100.0,27.906976744186046,4117.836640286741,5088.109714285713,7,126,114,49,7,5,7,0.05,False,3000,3000,10,200000,100000,40,9
