CollisionRate,Reachability,Usefulness,meanDelay,meanTxAirUtil,nrCollisions,nrSensed,nrReceived,usefulPackets,MODEM,MODEL,NR_NODES,INTERFERENCE_LEVEL,COLLISION_DUE_TO_INTERFERENCE,XSIZE,YSIZE,MINDIST,SIMTIME,PERIOD,PACKETLENGTH,nrMessages
0.0,100.0,50.0,2026.8034285714239,5361.664,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
5.88235294117647,100.0,50.0,3266.215000000001,9574.4,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,80.0,50.0,2148.1679999999947,3063.8079999999995,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,1978.2575999999935,3829.7599999999998,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,2099.8979999999965,3063.8079999999995,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,2840.8680000000054,6893.567999999999,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,1970.5343999999968,3829.7599999999998,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
9.090909090909092,100.0,50.0,3326.910400000005,6127.615999999999,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,42.857142857142854,9019.661241857002,2680.832,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,2625.977701673476,3063.8079999999995,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,2387.5871999999995,3829.7599999999998,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,1916.4719999999966,3829.7599999999998,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,2657.8991999999985,3829.7599999999998,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,1945.4339999999847,3063.8079999999995,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,3052.778400000009,5744.639999999999,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,2346.2923533109306,3829.7599999999998,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,4041.0982911357637,8042.495999999999,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,2605.234646081759,3063.8079999999995,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,2042.9282772822626,5361.664,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
15.384615384615385,100.0,54.54545454545454,2832.8227543417784,6127.615999999999,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,1897.1640000000034,3063.8079999999995,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,48.275862068965516,5410.732689655177,8425.472,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
0.0,100.0,50.0,2155.891200000004,3829.7599999999998,0,20,20,10,3,5,3,0.05,False,3000,3000,10,200000,100000,40,5
