CollisionRate,Reachability,Usefulness,meanDelay,meanTxAirUtil,nrCollisions,nrSensed,nrReceived,usefulPackets,MODEM,MODEL,NR_NODES,INTERFERENCE_LEVEL,COLLISION_DUE_TO_INTERFERENCE,XSIZE,YSIZE,MINDIST,SIMTIME,PERIOD,PACKETLENGTH,nrMessages
0.0,100.0,50.0,2024.5968000000066,2872.3199999999997,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
8.0,91.66666666666666,47.82608695652174,3556.9836521739135,3446.7839999999997,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,2560.3942033229305,5744.639999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,41.37931034482759,6088.330836267789,10627.583999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
1.2987012987012987,100.0,39.473684210526315,4873.950599576227,9478.655999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,3957.8133333333367,2585.0879999999997,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,39.62264150943396,3244.465835605996,6031.871999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
4.705882352941177,96.66666666666667,35.80246913580247,5023.677577791521,10053.119999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,41.17647058823529,3065.3223931282037,6031.871999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
10.0,100.0,50.0,3926.3352458497666,11489.279999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
10.16949152542373,100.0,50.943396226415096,2390.901360065881,6031.871999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,33.70786516853933,5420.406989890223,10340.351999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,39.34426229508197,3711.2915409836155,7468.031999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,3307.1217512844846,6031.871999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,42.25352112676056,3093.4228732394326,8042.495999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,2099.898000000005,2297.8559999999998,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,90.9090909090909,45.45454545454545,5241.269017303881,6319.103999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
10.0,100.0,50.0,2154.604000000001,4021.2479999999996,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,47.82608695652174,3984.6232395126312,6606.335999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
4.6875,100.0,49.18032786885246,4942.845315180542,9191.423999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,2172.881940125742,4595.7119999999995,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
5.263157894736842,100.0,47.82608695652174,4147.123125712589,7180.799999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,42.857142857142854,6222.253407494364,2010.6239999999998,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,89.58333333333334,51.19047619047619,3080.6918656432804,12063.743999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,2056.4550000000077,4595.7119999999995,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
3.8461538461538463,100.0,42.857142857142854,3298.6103237829907,8042.495999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,5812.433718966572,5744.639999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
27.027027027027028,95.83333333333334,42.592592592592595,3356.01303703704,8616.96,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,2532.446698283754,6893.567999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,40.0,3724.682976095848,5457.407999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,1955.0880000000034,574.4639999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,2167.4760000000006,3446.7839999999997,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
0.0,100.0,50.0,4005.9268571428493,6031.871999999999,0,36,36,18,4,5,4,0.05,False,3000,3000,10,200000,100000,40,6
