CollisionRate,Reachability,Usefulness,meanDelay,meanTxAirUtil,nrCollisions,nrSensed,nrReceived,usefulPackets,MODEM,MODEL,NR_NODES,INTERFERENCE_LEVEL,COLLISION_DUE_TO_INTERFERENCE,XSIZE,YSIZE,MINDIST,SIMTIME,PERIOD,PACKETLENGTH,nrMessages
0.0,100.0,50.0,1916.4720000000038,1436.1599999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
7.4074074074074066,100.0,38.88888888888889,5885.04124611852,9909.503999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
1.2072434607645874,100.0,27.824267782426777,8870.923422309395,11345.663999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
5.161290322580645,96.93877551020408,35.580524344569284,9239.609879621805,8042.495999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
5.806451612903226,97.32142857142857,42.248062015503876,4091.471533122686,9765.887999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
6.432748538011696,98.09523809523809,32.1875,7421.419076899721,10196.735999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
5.394190871369295,94.73684210526315,31.5,6265.042494497932,9765.887999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
3.761755485893417,100.0,28.73134328358209,6042.166541017535,6893.567999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
5.080213903743315,100.0,31.549295774647888,12092.631831373259,8904.192,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
22.193877551020407,90.17857142857143,38.113207547169814,5302.720421024749,9335.039999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
18.899521531100476,94.11764705882352,35.78274760383386,6937.930216473759,10340.351999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
6.578947368421052,100.0,33.980582524271846,4479.4782154932445,6175.487999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
7.090909090909091,99.24812030075188,29.79683972911964,17614.153212869245,11776.511999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
4.607046070460704,100.0,35.52238805970149,4576.707665602637,9765.887999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
0.0,97.47899159663865,28.431372549019606,10952.57106591265,10627.583999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
4.761904761904762,87.14285714285714,44.20289855072464,4309.744093168332,5601.023999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
11.875,100.0,32.269503546099294,5109.863855648556,7755.263999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
14.079422382671481,95.6043956043956,36.554621848739494,5862.044082301715,7755.263999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
6.944444444444445,96.93877551020408,36.25954198473282,5028.366021179726,6749.951999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
5.773672055427252,94.44444444444444,35.10324483775811,6505.8697016314745,10196.735999999999,14,331,311,103,8,5,8,0.05,False,3000,3000,10,200000,100000,40,15
