CollisionRate,Reachability,Usefulness,meanDelay,meanTxAirUtil,nrCollisions,nrSensed,nrReceived,usefulPackets,MODEM,MODEL,NR_NODES,INTERFERENCE_LEVEL,COLLISION_DUE_TO_INTERFERENCE,XSIZE,YSIZE,MINDIST,SIMTIME,PERIOD,PACKETLENGTH,nrMessages
5.182072829131653,100.0,29.246676514032494,10946.170533929859,6702.079999999999,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
6.995073891625616,98.9090909090909,35.88390501319261,17953.207763167447,12350.976,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
19.626168224299064,100.0,31.976744186046513,10895.488356010535,10148.864,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
11.398963730569948,98.86363636363636,30.0,8474.998719316014,7659.5199999999995,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
6.339712918660287,99.4949494949495,30.974842767295595,9131.846481357368,9574.4,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
8.724832214765101,98.7012987012987,37.254901960784316,5771.477963901704,6510.592,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
1.585820895522388,99.24242424242425,33.37579617834395,7799.611842904399,8233.983999999999,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
6.753645433614736,95.8041958041958,32.541567695961994,19559.0833244464,12159.488,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
7.411764705882352,95.23809523809523,33.13253012048193,6781.3814640126375,7946.7519999999995,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
7.110711071107111,95.65217391304348,29.876543209876544,11779.070904703422,10436.096,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
21.5235792019347,100.0,30.414746543778804,15084.735121087751,8712.704,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
7.488986784140969,90.9090909090909,32.25806451612903,14043.430839561912,11202.048,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
8.543922984356197,98.26839826839827,33.98203592814371,12391.496291139609,8712.704,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
8.375634517766498,100.0,31.93548387096774,12317.356574431427,8138.239999999999,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
7.18232044198895,100.0,28.290468986384266,6702.635215131699,7851.007999999999,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
7.099697885196375,97.72727272727273,31.851851851851855,14392.007359780826,7946.7519999999995,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
10.873983739837398,95.23809523809523,30.428769017980635,7319.190370056141,8808.447999999999,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
8.053691275167784,99.39393939393939,29.927007299270077,6428.845438899201,7659.5199999999995,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
4.430929626411816,95.23809523809523,31.339031339031337,7611.291733479668,7563.775999999999,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
8.669950738916256,95.23809523809523,33.08270676691729,8859.004385143011,8042.495999999999,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
6.481481481481481,88.96103896103897,30.717488789237667,19349.217401373546,11872.256,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
11.197663096397275,99.60474308300395,32.142857142857146,15393.078323371528,11297.792,122,944,748,209,12,5,12,0.05,False,3000,3000,10,200000,100000,40,19
