CollisionRate,Reachability,Usefulness,meanDelay,meanTxAirUtil,nrCollisions,nrSensed,nrReceived,usefulPackets,MODEM,MODEL,NR_NODES,INTERFERENCE_LEVEL,COLLISION_DUE_TO_INTERFERENCE,XSIZE,YSIZE,MINDIST,SIMTIME,PERIOD,PACKETLENGTH,nrMessages
6.386383473959849,78.69047619047619,28.877238968982088,42177.9119508093,7307.182079999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.367023238657322,69.21296296296296,27.672373900971774,23938.57214423907,6755.696640000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.668189084265815,77.63888888888889,30.901050304035376,19851.414902915774,6112.296959999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
3.726474278544542,67.98780487804879,28.097438051238978,42007.840256428215,7491.010559999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
9.177617634590929,75.75757575757575,28.395646000946524,23492.074705086845,6755.696639999998,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.502636203866433,64.63178294573643,29.76349843819723,41074.826993965595,7536.967679999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
8.726492906631474,81.31313131313132,30.60836501901141,24940.54210422217,7399.096319999996,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
1.9449847179772157,85.17156862745098,28.1947261663286,34031.88665518667,6066.33984,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.098465627642866,74.78632478632478,30.211480362537763,34529.24947210994,7123.353600000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.483069009858551,77.1875,32.02247191011236,37771.20071709319,7950.58176,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.743608689227131,81.6919191919192,28.679078014184395,28191.16549929489,6525.911040000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.900990099009901,76.53508771929825,30.07324429125377,24417.866499715146,7031.439359999998,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
7.164895440521084,71.08585858585859,27.33009708737864,30356.807895860726,6939.52512,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.887396398971135,75.33783783783784,30.65994500458295,39157.85811193741,7261.2249600000005,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.930250422491934,84.34343434343434,30.349840981372108,38965.33204031333,7445.053440000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.6818660119256394,75.37878787878788,26.628010704727924,24860.71004540983,7169.310719999997,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.583581685180167,75.98039215686273,28.770301624129928,32183.093788467926,7491.010560000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.166430706308007,63.468992248062015,32.603285216525634,21796.963476841393,7491.010559999998,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.197940135178629,70.71428571428572,27.310344827586206,30587.442670017706,6433.996799999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
7.310157790927022,76.23873873873875,30.81474738279472,32210.967331144475,7307.182079999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.820270060530809,80.8080808080808,30.54892601431981,45490.12425772337,7215.267839999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
7.9155672823219,71.17117117117117,29.17820867959372,37714.31208977889,7582.9248,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.848626925653048,74.42129629629629,31.002892960462873,44965.07719864165,6847.610879999998,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.682427107959023,80.63725490196079,31.438127090301005,36003.5754004049,6847.61088,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
7.929439972598047,73.0324074074074,29.8063297118564,35385.91772382361,7445.053440000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.103080909876187,71.35416666666666,28.793610760823874,38709.375843664035,6939.525120000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.409448818897638,81.66666666666667,33.475661827497866,35284.79985775231,7720.796159999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.067099224560848,83.45959595959596,31.994191674733784,30460.036205556105,7445.053440000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
2.7491408934707904,66.56746031746032,30.211616389013958,51525.098254454155,7169.31072,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.123278898495037,85.85858585858585,33.10613437195716,29601.294000397567,6985.482240000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
7.207072220557387,69.76495726495726,30.671676843588543,27208.3498367775,7674.83904,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
3.293699603662703,72.10648148148148,25.407830342577487,46836.61462861536,7261.224959999998,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.798442647499252,66.00877192982456,30.465587044534416,31896.550248597378,7307.182080000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.300776914539401,82.98611111111111,32.59090909090909,28136.821001214637,6525.911039999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.256869772998805,83.71212121212122,27.787091366303436,31078.41217693187,7628.881920000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.049014384656367,87.09677419354838,27.11297071129707,22366.031455218337,6433.996800000002,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.660890349566777,69.32870370370371,28.71524448705657,30590.796552636635,6663.7824,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.368591094254811,86.68981481481481,33.57238906320036,34887.51665547708,7353.1392,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
7.119405564195611,77.54629629629629,33.550325488232346,29577.061541353854,8088.453119999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.327868852459016,72.69736842105263,31.73767352800383,43027.71565386851,7950.581760000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
5.785802215839146,83.33333333333334,31.171442936148818,22212.690181745173,6112.29696,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
7.605579973246704,80.74712643678161,26.29854936827328,29641.356601573494,6663.7824,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
3.8296258847320526,71.72619047619048,32.348993288590606,26270.74922824464,7077.39648,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.384505021520804,71.81372549019608,28.995546759030184,34247.79068106274,7169.310719999997,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.610319162356502,76.31578947368422,32.84568192543652,29023.879592672896,8272.281599999998,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
8.468619246861925,76.54761904761904,29.549632352941174,32819.057230242855,7215.2678399999995,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
3.595104538500765,76.92307692307693,31.46853146853147,33137.008320885245,6985.482240000001,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
6.690338254531864,73.69047619047619,30.01939864209505,24763.417413195242,7123.353599999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
3.430769230769231,74.25213675213675,29.128248113998325,32246.69661691946,7169.3107199999995,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
4.353593825373854,69.44444444444444,31.17206982543641,39562.12963991341,7766.753279999999,361,8292,2406,750,25,5,25,0.05,False,3000,3000,10,200000,100000,40,45
